utterance,loglikelihood
words-BABEL-BP-101-59454-20111117-203722-inLine-567-82-572-03,-41.00226190476191
words-BABEL-BP-101-59454-20111117-203722-inLine-572-03-580-02,-45.95811392405063
words-BABEL-BP-101-59454-20111117-203722-inLine-584-93-592-9,-39.344962025316455
words-BABEL-BP-101-16266-20111027-153525-inLine-6-7-12-07,-43.617396226415096
words-BABEL-BP-101-16266-20111027-153525-inLine-12-07-17-01,-51.96136734693877
words-BABEL-BP-101-16266-20111027-153525-inLine-17-01-22-9,-34.93984482758621
words-BABEL-BP-101-16266-20111027-153525-inLine-22-9-29-24,-39.14082539682539
words-BABEL-BP-101-16266-20111027-153525-inLine-29-24-35-32,-50.849916666666665
words-BABEL-BP-101-16266-20111027-153525-inLine-35-32-41-01,-50.28067857142857
words-BABEL-BP-101-16266-20111027-153525-inLine-41-01-47-75,-36.46802985074627
words-BABEL-BP-101-16266-20111027-153525-inLine-47-75-53-68,-41.72264406779661
words-BABEL-BP-101-16266-20111027-153525-inLine-53-68-60-32,-38.62801515151515
words-BABEL-BP-101-16266-20111027-153525-inLine-60-32-63-74,-45.79829411764706
words-BABEL-BP-101-16266-20111027-153525-inLine-63-74-71-27,-44.072426666666665
words-BABEL-BP-101-16266-20111027-153525-inLine-71-27-75-03,-42.99951351351351
words-BABEL-BP-101-16266-20111027-153525-inLine-75-03-83-13,-49.1994875
words-BABEL-BP-101-16266-20111027-153525-inLine-83-13-86-5,-40.68775757575757
words-BABEL-BP-101-16266-20111027-153525-inLine-86-5-91-87,-50.22996226415095
words-BABEL-BP-101-16266-20111027-153525-inLine-91-87-98-49,-41.881181818181815
words-BABEL-BP-101-16266-20111027-153525-inLine-98-49-103-06,-43.337888888888884
words-BABEL-BP-101-16266-20111027-153525-inLine-103-06-111-46,-36.89132530120482
words-BABEL-BP-101-16266-20111027-153525-inLine-111-46-116-89,-40.240092592592596
words-BABEL-BP-101-16266-20111027-153525-inLine-116-89-120-94,-46.909974999999996
words-BABEL-BP-101-16266-20111027-153525-inLine-120-94-126-59,-45.224428571428575
words-BABEL-BP-101-16266-20111027-153525-inLine-126-59-130-71,-44.79570731707317
words-BABEL-BP-101-16266-20111027-153525-inLine-130-71-139-04,-43.04819277108434
words-BABEL-BP-101-16266-20111027-153525-inLine-139-04-142-71,-45.6275
words-BABEL-BP-101-16266-20111027-153525-inLine-142-71-146-03,-43.48236363636363
words-BABEL-BP-101-16266-20111027-153525-inLine-146-03-154-7,-34.07503488372093
words-BABEL-BP-101-16266-20111027-153525-inLine-154-7-161-4,-49.15870149253731
words-BABEL-BP-101-16266-20111027-153525-inLine-161-4-169-3,-36.33527848101266
words-BABEL-BP-101-16266-20111027-153525-inLine-169-3-174-69,-52.213283018867926
words-BABEL-BP-101-16266-20111027-153525-inLine-174-69-183-15,-45.72222619047619
words-BABEL-BP-101-16266-20111027-153525-inLine-183-15-187-43,-39.545785714285714
words-BABEL-BP-101-16266-20111027-153525-inLine-187-43-193-18,-30.72257894736842
words-BABEL-BP-101-16266-20111027-153525-inLine-193-18-196-3,-33.54416129032258
words-BABEL-BP-101-16266-20111027-153525-inLine-196-3-204-4,-31.4932125
words-BABEL-BP-101-16266-20111027-153525-inLine-204-4-208-37,-44.43115384615385
words-BABEL-BP-101-16266-20111027-153525-inLine-208-37-214-56,-45.524852459016394
words-BABEL-BP-101-16266-20111027-153525-inLine-214-56-223-25,-44.723813953488374
words-BABEL-BP-101-16266-20111027-153525-inLine-223-25-230-45,-35.94777464788732
words-BABEL-BP-101-16266-20111027-153525-inLine-230-45-237-55,-44.9456338028169
words-BABEL-BP-101-16266-20111027-153525-inLine-237-55-243-21,-39.33564285714285
words-BABEL-BP-101-16266-20111027-153525-inLine-243-21-252-04,-42.702056818181816
words-BABEL-BP-101-16266-20111027-153525-inLine-252-04-256-51,-45.865863636363635
words-BABEL-BP-101-16266-20111027-153525-inLine-256-51-261-13,-50.42443478260869
words-BABEL-BP-101-16266-20111027-153525-inLine-261-13-267-5,-49.96971428571429
words-BABEL-BP-101-16266-20111027-153525-inLine-267-5-272-95,-50.8535
words-BABEL-BP-101-16266-20111027-153525-inLine-272-95-277-59,-53.107130434782604
words-BABEL-BP-101-16266-20111027-153525-inLine-277-59-285-85,-54.302317073170734
words-BABEL-BP-101-16266-20111027-153525-inLine-285-85-289-94,-49.783875
words-BABEL-BP-101-16266-20111027-153525-inLine-289-94-296-94,-51.998285714285714
words-BABEL-BP-101-16266-20111027-153525-inLine-296-94-301-57,-51.13482608695653
words-BABEL-BP-101-16266-20111027-153525-inLine-301-57-305-43,-50.409263157894735
words-BABEL-BP-101-16266-20111027-153525-inLine-305-43-310-31,-52.300645833333334
words-BABEL-BP-101-16266-20111027-153525-inLine-310-31-316-07,-46.82805263157895
words-BABEL-BP-101-16266-20111027-153525-inLine-316-07-323-36,-55.09465277777778
words-BABEL-BP-101-16266-20111027-153525-inLine-323-36-327-95,-45.248599999999996
words-BABEL-BP-101-16266-20111027-153525-inLine-327-95-335-87,-43.98892405063291
words-BABEL-BP-101-16266-20111027-153525-inLine-335-87-343-68,-47.42329487179487
words-BABEL-BP-101-16266-20111027-153525-inLine-343-68-349-47,-45.61673684210526
words-BABEL-BP-101-16266-20111027-153525-inLine-349-47-356-35,-48.12733823529412
words-BABEL-BP-101-16266-20111027-153525-inLine-356-35-367-22,-45.089333333333336
words-BABEL-BP-101-16266-20111027-153525-inLine-367-22-374-23,-38.64452857142857
words-BABEL-BP-101-16266-20111027-153525-inLine-374-23-381-24,-33.24122857142857
words-BABEL-BP-101-16266-20111027-153525-inLine-381-24-384-49,-47.493
words-BABEL-BP-101-16266-20111027-153525-inLine-384-49-389-02,-46.96937777777777
words-BABEL-BP-101-16266-20111027-153525-inLine-389-02-395-02,-39.5064
words-BABEL-BP-101-16266-20111027-153525-inLine-395-02-399-14,-38.441073170731705
words-BABEL-BP-101-16266-20111027-153525-inLine-399-14-408-06,-45.207067415730336
words-BABEL-BP-101-16266-20111027-153525-inLine-408-06-412-15,-50.350025
words-BABEL-BP-101-16266-20111027-153525-inLine-412-15-415-62,-50.02926470588235
words-BABEL-BP-101-16266-20111027-153525-inLine-415-62-423-48,-39.16542307692308
words-BABEL-BP-101-16266-20111027-153525-inLine-423-48-427-42,-48.07628205128205
words-BABEL-BP-101-16266-20111027-153525-inLine-427-42-433-54,-52.17
words-BABEL-BP-101-16266-20111027-153525-inLine-433-54-438-27,-47.45006382978723
words-BABEL-BP-101-16266-20111027-153525-inLine-438-27-443-48,-48.85332692307692
words-BABEL-BP-101-16266-20111027-153525-inLine-443-48-446-72,-41.73528125
words-BABEL-BP-101-16266-20111027-153525-inLine-446-72-451-84,-46.06894117647059
words-BABEL-BP-101-16266-20111027-153525-inLine-451-84-456-72,-50.4480625
words-BABEL-BP-101-16266-20111027-153525-inLine-456-72-464-63,-38.414848101265825
words-BABEL-BP-101-16266-20111027-153525-inLine-464-63-469-03,-34.40651162790698
words-BABEL-BP-101-16266-20111027-153525-inLine-469-03-478-03,-37.40376666666667
words-BABEL-BP-101-16266-20111027-153525-inLine-478-03-486-73,-44.086609195402296
words-BABEL-BP-101-16266-20111027-153525-inLine-486-73-492-62,-52.601000000000006
words-BABEL-BP-101-16266-20111027-153525-inLine-492-62-496-17,-54.30222857142857
words-BABEL-BP-101-16266-20111027-153525-inLine-496-17-503-67,-52.80598666666667
words-BABEL-BP-101-16266-20111027-153525-inLine-503-67-511-49,-49.36435897435898
words-BABEL-BP-101-16266-20111027-153525-inLine-511-49-515-45,-45.80751282051282
words-BABEL-BP-101-16266-20111027-153525-inLine-515-45-522-03,-50.65796923076923
words-BABEL-BP-101-16266-20111027-153525-inLine-522-03-527-94,-46.94396610169491
words-BABEL-BP-101-16266-20111027-153525-inLine-527-94-533-35,-42.57864814814815
words-BABEL-BP-101-16266-20111027-153525-inLine-533-35-542-34,-34.114011235955054
words-BABEL-BP-101-16266-20111027-153525-inLine-542-34-549-55,-37.97665277777778
words-BABEL-BP-101-16266-20111027-153525-inLine-549-55-554-43,-48.844812499999996
words-BABEL-BP-101-16266-20111027-153525-inLine-554-43-562-19,-37.54102597402598
words-BABEL-BP-101-16266-20111027-153525-inLine-562-19-568-82,-42.01357575757576
words-BABEL-BP-101-16266-20111027-153525-inLine-568-82-572-9,-51.32469999999999
words-BABEL-BP-101-16266-20111027-153525-inLine-572-9-581-26,-52.651626506024094
words-BABEL-BP-101-16266-20111027-153525-inLine-581-26-585-63,-45.64230232558139
words-BABEL-BP-101-16266-20111027-153525-inLine-585-63-591-93,-35.1133870967742
words-BABEL-BP-101-90393-20111103-165919-inLine-8-11-14-84,-34.27826865671641
words-BABEL-BP-101-90393-20111103-165919-inLine-14-84-23-84,-37.593611111111116
words-BABEL-BP-101-90393-20111103-165919-inLine-23-84-29-44,-35.747214285714286
words-BABEL-BP-101-90393-20111103-165919-inLine-29-44-34-53,-47.45744
words-BABEL-BP-101-90393-20111103-165919-inLine-34-53-40-08,-38.36547272727273
words-BABEL-BP-101-90393-20111103-165919-inLine-47-75-56-72,-35.111483146067414
words-BABEL-BP-101-90393-20111103-165919-inLine-56-72-64-38,-36.50488157894737
words-BABEL-BP-101-90393-20111103-165919-inLine-64-38-68-34,-37.773435897435895
words-BABEL-BP-101-90393-20111103-165919-inLine-68-34-75-37,-42.883900000000004
words-BABEL-BP-101-90393-20111103-165919-inLine-79-85-87-7,-34.8945
words-BABEL-BP-101-90393-20111103-165919-inLine-87-7-93-51,-39.40565517241379
words-BABEL-BP-101-90393-20111103-165919-inLine-104-33-109-97,-36.97969642857142
words-BABEL-BP-101-90393-20111103-165919-inLine-109-97-118-78,-45.45769318181818
words-BABEL-BP-101-90393-20111103-165919-inLine-118-78-122-08,-41.24428125
words-BABEL-BP-101-90393-20111103-165919-inLine-122-08-129-22,-41.88992957746479
words-BABEL-BP-101-90393-20111103-165919-inLine-129-22-135-15,-33.122135593220335
words-BABEL-BP-101-90393-20111103-165919-inLine-135-15-138-72,-31.038285714285713
words-BABEL-BP-101-90393-20111103-165919-inLine-138-72-142-97,-45.17952380952381
words-BABEL-BP-101-90393-20111103-165919-inLine-142-97-151-3,-34.59949397590361
words-BABEL-BP-101-90393-20111103-165919-inLine-151-3-158-06,-41.9994328358209
words-BABEL-BP-101-90393-20111103-165919-inLine-158-06-162-96,-43.76989795918367
words-BABEL-BP-101-90393-20111103-165919-inLine-171-28-177-13,-45.40746551724138
words-BABEL-BP-101-90393-20111103-165919-inLine-185-6-191-36,-43.02464912280702
words-BABEL-BP-101-90393-20111103-165919-inLine-196-47-204-78,-40.30250602409639
words-BABEL-BP-101-90393-20111103-165919-inLine-204-78-208-28,-43.64142857142857
words-BABEL-BP-101-90393-20111103-165919-inLine-208-28-217-0,-33.46310344827586
words-BABEL-BP-101-90393-20111103-165919-inLine-228-55-237-36,-44.68818181818182
words-BABEL-BP-101-90393-20111103-165919-inLine-237-36-245-61,-34.99962195121951
words-BABEL-BP-101-90393-20111103-165919-inLine-253-48-259-31,-42.75186206896552
words-BABEL-BP-101-90393-20111103-165919-inLine-259-31-267-85,-42.227317647058825
words-BABEL-BP-101-90393-20111103-165919-inLine-267-85-273-67,-38.925741379310345
words-BABEL-BP-101-90393-20111103-165919-inLine-273-67-277-93,-36.70442857142857
words-BABEL-BP-101-90393-20111103-165919-inLine-277-93-284-85,-37.77085507246377
words-BABEL-BP-101-90393-20111103-165919-inLine-284-85-289-11,-36.715333333333334
words-BABEL-BP-101-90393-20111103-165919-inLine-289-11-297-71,-44.176023529411765
words-BABEL-BP-101-90393-20111103-165919-inLine-297-71-305-15,-32.93866216216216
words-BABEL-BP-101-90393-20111103-165919-inLine-305-15-313-65,-34.8329294117647
words-BABEL-BP-101-90393-20111103-165919-inLine-320-99-328-06,-28.623142857142856
words-BABEL-BP-101-90393-20111103-165919-inLine-333-52-338-61,-37.75214
words-BABEL-BP-101-90393-20111103-165919-inLine-357-38-365-77,-38.41585542168675
words-BABEL-BP-101-90393-20111103-165919-inLine-365-77-370-63,-38.9228125
words-BABEL-BP-101-90393-20111103-165919-inLine-370-63-375-87,-38.10894230769231
words-BABEL-BP-101-90393-20111103-165919-inLine-375-87-383-43,-44.90778666666667
words-BABEL-BP-101-90393-20111103-165919-inLine-392-28-398-7,-35.63109375
words-BABEL-BP-101-90393-20111103-165919-inLine-398-7-403-4,-40.3915652173913
words-BABEL-BP-101-90393-20111103-165919-inLine-403-4-411-3,-34.765417721518986
words-BABEL-BP-101-90393-20111103-165919-inLine-411-3-420-15,-32.911590909090904
words-BABEL-BP-101-90393-20111103-165919-inLine-420-15-425-05,-35.7025306122449
words-BABEL-BP-101-90393-20111103-165919-inLine-425-05-433-81,-35.51022988505747
words-BABEL-BP-101-90393-20111103-165919-inLine-440-42-444-45,-35.74125
words-BABEL-BP-101-90393-20111103-165919-inLine-444-45-452-89,-31.596023809523807
words-BABEL-BP-101-90393-20111103-165919-inLine-452-89-458-62,-43.45301754385965
words-BABEL-BP-101-90393-20111103-165919-inLine-471-34-475-63,-44.78909523809524
words-BABEL-BP-101-90393-20111103-165919-inLine-493-31-500-55,-40.83215277777778
words-BABEL-BP-101-90393-20111103-165919-inLine-500-55-507-41,-41.14730882352941
words-BABEL-BP-101-90393-20111103-165919-inLine-507-41-514-85,-45.838094594594594
words-BABEL-BP-101-90393-20111103-165919-inLine-514-85-518-66,-39.16468421052632
words-BABEL-BP-101-90393-20111103-165919-inLine-524-97-528-31,-29.03030606060606
words-BABEL-BP-101-90393-20111103-165919-inLine-528-31-535-24,-45.30582608695652
words-BABEL-BP-101-90393-20111103-165919-inLine-535-24-541-06,-38.61524137931035
words-BABEL-BP-101-90393-20111103-165919-inLine-541-06-549-8,-42.815804597701145
words-BABEL-BP-101-90393-20111103-165919-inLine-549-8-554-04,-35.846357142857144
words-BABEL-BP-101-90393-20111103-165919-inLine-554-04-561-29,-37.12116666666667
words-BABEL-BP-101-90393-20111103-165919-inLine-561-29-570-29,-29.09548888888889
words-BABEL-BP-101-90393-20111103-165919-inLine-570-29-575-68,-34.96835849056604
words-BABEL-BP-101-90393-20111103-165919-inLine-575-68-580-17,-39.240840909090906
words-BABEL-BP-101-90393-20111103-165919-inLine-580-17-588-85,-28.863837209302325
words-BABEL-BP-101-59868-20111021-213412-outLine-7-9-14-47,-40.50389230769231
words-BABEL-BP-101-59868-20111021-213412-outLine-14-47-22-95,-40.35740476190476
words-BABEL-BP-101-59868-20111021-213412-outLine-22-95-26-91,-48.567
words-BABEL-BP-101-59868-20111021-213412-outLine-32-84-41-39,-39.56358823529412
words-BABEL-BP-101-59868-20111021-213412-outLine-41-39-45-72,-46.6406511627907
words-BABEL-BP-101-59868-20111021-213412-outLine-45-72-52-32,-40.92736363636364
words-BABEL-BP-101-59868-20111021-213412-outLine-52-32-57-56,-41.31628846153846
words-BABEL-BP-101-59868-20111021-213412-outLine-57-56-61-83,-53.45492857142857
words-BABEL-BP-101-59868-20111021-213412-outLine-61-83-69-75,-48.22615189873418
words-BABEL-BP-101-59868-20111021-213412-outLine-69-75-78-3,-51.07067058823529
words-BABEL-BP-101-59868-20111021-213412-outLine-78-3-86-38,-54.0542
words-BABEL-BP-101-59868-20111021-213412-outLine-86-38-90-55,-32.95990243902439
words-BABEL-BP-101-59868-20111021-213412-outLine-90-55-94-01,-33.278588235294116
words-BABEL-BP-101-59868-20111021-213412-outLine-94-01-98-77,-40.889638297872345
words-BABEL-BP-101-59868-20111021-213412-outLine-98-77-104-78,-38.7653
words-BABEL-BP-101-59868-20111021-213412-outLine-104-78-111-94,-40.94578873239436
words-BABEL-BP-101-59868-20111021-213412-outLine-111-94-120-14,-60.208207317073175
words-BABEL-BP-101-59868-20111021-213412-outLine-120-14-128-87,-54.35686206896551
words-BABEL-BP-101-59868-20111021-213412-outLine-128-87-133-94,-42.0359
words-BABEL-BP-101-59868-20111021-213412-outLine-133-94-142-25,-45.25916867469879
words-BABEL-BP-101-59868-20111021-213412-outLine-142-25-149-14,-43.58719117647059
words-BABEL-BP-101-59868-20111021-213412-outLine-149-14-155-97,-44.12788235294118
words-BABEL-BP-101-59868-20111021-213412-outLine-155-97-161-15,-49.78492156862745
words-BABEL-BP-101-59868-20111021-213412-outLine-161-15-167-52,-43.52298412698413
words-BABEL-BP-101-59868-20111021-213412-outLine-167-52-176-46,-53.983348314606744
words-BABEL-BP-101-59868-20111021-213412-outLine-176-46-182-26,-47.26840350877193
words-BABEL-BP-101-59868-20111021-213412-outLine-182-26-190-44,-55.77506172839506
words-BABEL-BP-101-59868-20111021-213412-outLine-190-44-197-93,-57.980729729729724
words-BABEL-BP-101-59868-20111021-213412-outLine-197-93-204-93,-54.964
words-BABEL-BP-101-59868-20111021-213412-outLine-204-93-209-45,-59.25117777777778
words-BABEL-BP-101-59868-20111021-213412-outLine-209-45-215-81,-59.2697619047619
words-BABEL-BP-101-59868-20111021-213412-outLine-215-81-222-18,-55.08368253968254
words-BABEL-BP-101-59868-20111021-213412-outLine-222-18-229-08,-36.153260869565216
words-BABEL-BP-101-59868-20111021-213412-outLine-229-08-235-2,-57.19695081967213
words-BABEL-BP-101-59868-20111021-213412-outLine-235-2-240-14,-119.69838775510203
words-BABEL-BP-101-59868-20111021-213412-outLine-240-14-245-61,-51.250055555555555
words-BABEL-BP-101-59868-20111021-213412-outLine-245-61-248-61,-58.72526666666667
words-BABEL-BP-101-59868-20111021-213412-outLine-248-61-257-61,-58.536322222222225
words-BABEL-BP-101-59868-20111021-213412-outLine-257-61-262-29,-36.94839130434782
words-BABEL-BP-101-59868-20111021-213412-outLine-262-29-266-86,-94.95620000000001
words-BABEL-BP-101-59868-20111021-213412-outLine-266-86-275-21,-57.67095180722892
words-BABEL-BP-101-59868-20111021-213412-outLine-275-21-278-76,-57.033257142857146
words-BABEL-BP-101-59868-20111021-213412-outLine-278-76-285-97,-55.98784722222222
words-BABEL-BP-101-59868-20111021-213412-outLine-285-97-290-7,-56.648808510638304
words-BABEL-BP-101-59868-20111021-213412-outLine-290-7-294-86,-58.20524390243902
words-BABEL-BP-101-59868-20111021-213412-outLine-294-86-303-65,-59.640540229885055
words-BABEL-BP-101-59868-20111021-213412-outLine-303-65-310-45,-57.40583823529412
words-BABEL-BP-101-59868-20111021-213412-outLine-318-57-327-45,-52.15205681818182
words-BABEL-BP-101-59868-20111021-213412-outLine-327-45-331-27,-35.60065789473684
words-BABEL-BP-101-59868-20111021-213412-outLine-331-27-340-27,-62.63547777777778
words-BABEL-BP-101-59868-20111021-213412-outLine-340-27-344-57,-53.46716279069768
words-BABEL-BP-101-59868-20111021-213412-outLine-344-57-350-29,-54.44284210526316
words-BABEL-BP-101-59868-20111021-213412-outLine-350-29-356-37,-51.27426666666667
words-BABEL-BP-101-59868-20111021-213412-outLine-356-37-364-67,-52.51809638554217
words-BABEL-BP-101-59868-20111021-213412-outLine-364-67-372-9,-55.55307317073171
words-BABEL-BP-101-59868-20111021-213412-outLine-372-9-381-49,-59.76694117647058
words-BABEL-BP-101-59868-20111021-213412-outLine-381-49-387-62,-55.614999999999995
words-BABEL-BP-101-59868-20111021-213412-outLine-387-62-396-62,-51.81657777777778
words-BABEL-BP-101-59868-20111021-213412-outLine-396-62-399-8,-52.87809677419355
words-BABEL-BP-101-59868-20111021-213412-outLine-399-8-406-48,-40.29309090909091
words-BABEL-BP-101-59868-20111021-213412-outLine-414-09-417-76,-48.085166666666666
words-BABEL-BP-101-59868-20111021-213412-outLine-417-76-426-11,-51.26985542168675
words-BABEL-BP-101-59868-20111021-213412-outLine-426-11-431-6,-50.86442592592593
words-BABEL-BP-101-59868-20111021-213412-outLine-431-6-435-37,-56.53075675675675
words-BABEL-BP-101-59868-20111021-213412-outLine-435-37-443-43,-57.636537499999996
words-BABEL-BP-101-59868-20111021-213412-outLine-443-43-450-28,-49.5627794117647
words-BABEL-BP-101-59868-20111021-213412-outLine-450-28-453-89,-42.61947222222222
words-BABEL-BP-101-59868-20111021-213412-outLine-453-89-460-07,-38.75114754098361
words-BABEL-BP-101-59868-20111021-213412-outLine-464-74-473-74,-37.64143333333333
words-BABEL-BP-101-59868-20111021-213412-outLine-473-74-476-74,-54.026266666666665
words-BABEL-BP-101-59868-20111021-213412-outLine-476-74-481-16,-114.64240909090908
words-BABEL-BP-101-59868-20111021-213412-outLine-481-16-488-71,-42.08994666666667
words-BABEL-BP-101-59868-20111021-213412-outLine-488-71-497-71,-45.37746666666667
words-BABEL-BP-101-59868-20111021-213412-outLine-497-71-503-84,-48.83529508196721
words-BABEL-BP-101-59868-20111021-213412-outLine-503-84-511-42,-44.01844
words-BABEL-BP-101-59868-20111021-213412-outLine-511-42-514-58,-56.74596774193548
words-BABEL-BP-101-59868-20111021-213412-outLine-514-58-522-34,-54.19484415584415
words-BABEL-BP-101-59868-20111021-213412-outLine-522-34-529-28,-58.25031884057971
words-BABEL-BP-101-59868-20111021-213412-outLine-529-28-537-77,-53.49694047619048
words-BABEL-BP-101-59868-20111021-213412-outLine-537-77-544-56,-37.69061194029851
words-BABEL-BP-101-59868-20111021-213412-outLine-544-56-548-02,-44.338235294117645
words-BABEL-BP-101-59868-20111021-213412-outLine-548-02-552-1,-31.41135
words-BABEL-BP-101-59868-20111021-213412-outLine-552-1-556-57,-51.02820454545454
words-BABEL-BP-101-59868-20111021-213412-outLine-556-57-562-0,-53.76240740740741
words-BABEL-BP-101-59868-20111021-213412-outLine-562-0-566-35,-45.06888372093023
words-BABEL-BP-101-59868-20111021-213412-outLine-566-35-572-53,-52.32670491803279
words-BABEL-BP-101-59868-20111021-213412-outLine-572-53-579-51,-38.74133333333334
words-BABEL-BP-101-59868-20111021-213412-outLine-585-95-589-59,-31.00638888888889
words-BABEL-BP-101-59868-20111021-213412-outLine-589-59-593-65,-43.162525
words-BABEL-BP-101-71741-20111026-164112-inLine-14-89-23-86,-41.0287191011236
words-BABEL-BP-101-71741-20111026-164112-inLine-30-43-33-7,-48.4103125
words-BABEL-BP-101-71741-20111026-164112-inLine-33-7-42-35,-36.71168604651163
words-BABEL-BP-101-71741-20111026-164112-inLine-42-35-46-31,-39.58558974358974
words-BABEL-BP-101-71741-20111026-164112-inLine-46-31-50-79,-39.98613636363637
words-BABEL-BP-101-71741-20111026-164112-inLine-50-79-58-39,-33.627315789473684
words-BABEL-BP-101-71741-20111026-164112-inLine-58-39-61-39,-42.6038
words-BABEL-BP-101-71741-20111026-164112-inLine-61-39-69-82,-40.86801190476191
words-BABEL-BP-101-71741-20111026-164112-inLine-69-82-75-49,-33.050642857142854
words-BABEL-BP-101-71741-20111026-164112-inLine-75-49-79-36,-43.49678947368421
words-BABEL-BP-101-71741-20111026-164112-inLine-85-74-89-45,-43.72367567567568
words-BABEL-BP-101-71741-20111026-164112-inLine-89-45-97-42,-28.112037974683545
words-BABEL-BP-101-71741-20111026-164112-inLine-97-42-106-25,-42.80265909090909
words-BABEL-BP-101-71741-20111026-164112-inLine-106-25-113-39,-38.962267605633805
words-BABEL-BP-101-71741-20111026-164112-inLine-113-39-122-39,-41.45047777777778
words-BABEL-BP-101-71741-20111026-164112-inLine-122-39-126-14,-35.19775675675676
words-BABEL-BP-101-71741-20111026-164112-inLine-126-14-133-81,-39.369368421052634
words-BABEL-BP-101-71741-20111026-164112-inLine-133-81-137-92,-43.91943902439024
words-BABEL-BP-101-71741-20111026-164112-inLine-137-92-145-7,-37.743233766233764
words-BABEL-BP-101-71741-20111026-164112-inLine-145-7-150-16,-40.85938636363637
words-BABEL-BP-101-71741-20111026-164112-inLine-150-16-155-21,-31.05638
words-BABEL-BP-101-71741-20111026-164112-inLine-155-21-161-57,-88.96773015873015
words-BABEL-BP-101-71741-20111026-164112-inLine-161-57-165-97,-45.13995454545454
words-BABEL-BP-101-71741-20111026-164112-inLine-165-97-173-07,-30.294285714285714
words-BABEL-BP-101-71741-20111026-164112-inLine-173-07-177-57,-42.226400000000005
words-BABEL-BP-101-71741-20111026-164112-inLine-177-57-184-82,-30.776930555555552
words-BABEL-BP-101-71741-20111026-164112-inLine-184-82-192-1,-34.405611111111114
words-BABEL-BP-101-71741-20111026-164112-inLine-192-1-200-16,-34.31185
words-BABEL-BP-101-71741-20111026-164112-inLine-200-16-203-16,-35.20633333333333
words-BABEL-BP-101-71741-20111026-164112-inLine-203-16-211-37,-40.00431707317073
words-BABEL-BP-101-71741-20111026-164112-inLine-211-37-218-44,-106.22041428571428
words-BABEL-BP-101-71741-20111026-164112-inLine-227-06-232-37,-32.604679245283016
words-BABEL-BP-101-71741-20111026-164112-inLine-232-37-237-29,-31.250510204081635
words-BABEL-BP-101-71741-20111026-164112-inLine-249-88-254-22,-42.356720930232555
words-BABEL-BP-101-71741-20111026-164112-inLine-254-22-258-25,-35.202475
words-BABEL-BP-101-71741-20111026-164112-inLine-258-25-264-78,-39.427646153846155
words-BABEL-BP-101-71741-20111026-164112-inLine-264-78-272-26,-35.33016216216216
words-BABEL-BP-101-71741-20111026-164112-inLine-280-57-286-68,-40.85732786885246
words-BABEL-BP-101-71741-20111026-164112-inLine-286-68-293-14,-40.240703125
words-BABEL-BP-101-71741-20111026-164112-inLine-293-14-300-58,-43.150621621621625
words-BABEL-BP-101-71741-20111026-164112-inLine-300-58-307-16,-98.79232307692308
words-BABEL-BP-101-71741-20111026-164112-inLine-307-16-315-13,-30.939696202531643
words-BABEL-BP-101-71741-20111026-164112-inLine-315-13-321-67,-33.97266153846154
words-BABEL-BP-101-71741-20111026-164112-inLine-325-22-332-34,-35.05821126760563
words-BABEL-BP-101-71741-20111026-164112-inLine-332-34-340-61,-35.122719512195125
words-BABEL-BP-101-71741-20111026-164112-inLine-398-62-401-8,-32.649580645161286
words-BABEL-BP-101-71741-20111026-164112-inLine-421-48-430-48,-31.057766666666666
words-BABEL-BP-101-71741-20111026-164112-inLine-430-48-435-52,-47.50524
words-BABEL-BP-101-71741-20111026-164112-inLine-435-52-439-69,-40.27068292682927
words-BABEL-BP-101-71741-20111026-164112-inLine-439-69-448-3,-34.22253488372093
words-BABEL-BP-101-71741-20111026-164112-inLine-448-3-452-86,-44.665644444444446
words-BABEL-BP-101-71741-20111026-164112-inLine-452-86-458-78,-31.493694915254235
words-BABEL-BP-101-71741-20111026-164112-inLine-458-78-467-35,-37.01550588235294
words-BABEL-BP-101-71741-20111026-164112-inLine-467-35-473-82,-40.929265625
words-BABEL-BP-101-71741-20111026-164112-inLine-473-82-478-28,-40.94825
words-BABEL-BP-101-71741-20111026-164112-inLine-478-28-485-68,-45.88467567567567
words-BABEL-BP-101-71741-20111026-164112-inLine-485-68-492-06,-43.23531746031746
words-BABEL-BP-101-71741-20111026-164112-inLine-496-06-503-05,-34.795521739130436
words-BABEL-BP-101-71741-20111026-164112-inLine-503-05-511-89,-44.70404545454546
words-BABEL-BP-101-71741-20111026-164112-inLine-511-89-517-07,-46.972156862745095
words-BABEL-BP-101-71741-20111026-164112-inLine-517-07-522-73,-37.991214285714285
words-BABEL-BP-101-71741-20111026-164112-inLine-522-73-528-87,-42.0864262295082
words-BABEL-BP-101-71741-20111026-164112-inLine-528-87-537-69,-37.98231818181818
words-BABEL-BP-101-71741-20111026-164112-inLine-537-69-541-83,-38.189341463414635
words-BABEL-BP-101-71741-20111026-164112-inLine-541-83-550-83,-29.100133333333336
words-BABEL-BP-101-71741-20111026-164112-inLine-557-92-561-74,-52.05471052631579
words-BABEL-BP-101-71741-20111026-164112-inLine-561-74-569-35,-102.02230263157894
words-BABEL-BP-101-71741-20111026-164112-inLine-569-35-573-01,-35.00647222222222
words-BABEL-BP-101-71741-20111026-164112-inLine-573-01-578-6,-37.68954545454546
words-BABEL-BP-101-71741-20111026-164112-inLine-588-59-595-71,-103.73611267605634
